Daniel Parrott, 498689028
Brian Thompson, 201397873
Tomas Shively, 594202480
Susan Santee, 359099486
Michael Krebs, 286435440
Isaac Kirk, 996453176
Christopher Rodriguez, 863310530
Erin Brannon, 102661279
Antonio Ellenberger, 623401252
Nicholas Ortega, 737622067
Sherrie Tarpley, 331473260
Charles Nelson, 324906669
Michele Kneeland, 460999376
Abe Dickerson, 907915108
Matthew Kincaid, 206308916
Carolyn Ross, 216130059
James Heath, 868583681
Celestina Blake, 751718509
Carrol Franklin, 547246548
James Ford, 929137118
Sarah Bodnar, 320927243
Diana Contreras, 915688021
Christina Syrett, 844061798
Peter Barraclough, 319238474
Mary Fawver, 617069317
Mary Nelson, 895223431
Lincoln Noble, 885894808
Anderson Bratcher, 990176346
Dorothy Askins, 971692369
Wanda Campos, 161622629
Kirsten Feasel, 950398546
Steven Steely, 767659841
Jennifer Clarkson, 604849421
James Myers, 353998209
Linda Wyss, 730897461
Mark Jones, 342298687
Patricia Kamerling, 306689292
Blanche Numbers, 338005346
Darryl Horr, 756140075
Rachael Rice, 716964285
Frances Martin, 977048108
Dorothy Nevarez, 949327181
Blaine Copeland, 203670291
James Cassel, 334614252
William Morales, 977372188
Rose Kinnard, 211158786
Edna Mcintosh, 466979111
Courtney Archer, 996501132
Marie Snyder, 290701596
William Johnston, 868866263
Craig Macdonald, 963465239
Joan Davis, 585863940
Billy Miranda, 218326071
Judy Richardson, 571897968
Julianna Smalley, 763737835
Todd Knight, 252791523
Marie Miller, 400244954
Wendy Porter, 786207835
Lester Ross, 270640165
Wendy Rivas, 591793996
Joseph Ybarra, 956187189
Benjamin Foreman, 848281007
Juanita Franklin, 703340806
Lyle Calogero, 685300019
James Marra, 708234172
Naomi Jobe, 474518721
Mary Velasquez, 348632775
Stacy Palacios, 277126554
George Martin, 104303467
Robert Hill, 355813546
Barbara Poole, 456704585
Annie Fanning, 650422143
Joanne Artis, 449853043
Kathryn Hicks, 583240910
Janine Imhoff, 515725025
Agnes Smith, 874615566
Della Lefevre, 137963659
Nathan Morris, 763525774
Dennis Stephenson, 284441907
Lucy Sepulveda, 429955487
Lyn Roehl, 901666749
Erin Sixkiller, 776690835
Joann Ferguson, 888523495
Sylvia Oneal, 605118801
Kenneth Valez, 603459273
Kerry Mercer, 616386728
Annie Isip, 937218057
Susan Berg, 409073763
Justin Neal, 627526143
Pamela Vergara, 397951932
Valerie Willman, 163188307
Terry Lei, 428455823
Susie Ryan, 986510308
Frederic Revard, 438529858
Dena German, 544571139
Eric Perez, 108892889
Susan Neil, 138289181
Marjorie Muscarella, 757697940
Myrna Cobb, 462873176
William Tucker, 814881494
Russell Frazier, 510944301
David Hoffman, 697856868
Bernice Robinson, 545247417
Douglas Matteucci, 587461636
Ruth Headrick, 276646772
Herbert Miller, 316730496
Arthur Pinson, 970411217
David Dohrman, 111671415
Craig Harris, 568968867
Betty Peel, 522393352
Antonia Henry, 864158012
Hattie Anderson, 817678386
Pearl Adams, 203754943
Alice Carroll, 609436382
Marty Robinson, 732797694
Mark Knudsen, 443640718
Patricia Hedges, 641892557
Lashell Willet, 837222973
Machelle Mederos, 912595236
Barbara Schlager, 478244270
Beverly Cohen, 879186487
Mona Wendell, 245231708
Gregory Witherite, 459920845
Adolph Hartley, 438310203
Darryl Anderson, 935403966
Thomas Lindsey, 654829631
Hector Ramsey, 622438027
Henry Mays, 480620031
Basil Ashland, 793051842
Barbara Kuznicki, 635801289
Rhonda Anthony, 635620958
Adam Smith, 841156238
Mary Corbisiero, 150476944
Kevin Montgomery, 970973175
Johanna Mckee, 551838249
Mary Bush, 526722690
Scott Monachino, 748863530
Meghan Christensen, 324710321
Ruby Scott, 834084814
Dora Addleman, 692901854
Eva Gustafson, 126386803
William Peters, 881204305
Joseph Starrs, 770897661
Veronica Schmuff, 654193926
Matthew Bloom, 920080266
Justin Nowden, 850505395
Mark Shu, 694408984
Larry Harris, 267493025
May Davis, 622452963
Dolores Howard, 851424637
Margaret Calvert, 145850248
Abbey Bridges, 839681256
Elsie Keenum, 190327161
Juanita Ramos, 550118393
Betty Singletary, 221499600
Donn Rogers, 669323189
Irene Morales, 298868807
Zachariah Riley, 262751065
Margo Walburn, 954898717
Johnny Ebeid, 509519370
James Hill, 539005396
Rodger Gomez, 305768882
Don Mattos, 623900422
Helen Henry, 991109176
Dorothy Chappell, 366392590
Anthony Fugate, 578121268
Sandra Steele, 385863757
Beverly Scott, 952711214
Charles Bergman, 271210376
Ann Littlejohn, 702882581
Michael Kohler, 723480012
Pearline Chobot, 377839097
Marie Hunter, 191010449
Alex Empie, 937809421
David Maxwell, 279461906
Joseph Ashworth, 666596583
Michael Bonson, 458730793
Christina Tracy, 885978944
Marion Jones, 589512121
Jean Marsh, 402741911
Florence Zvorsky, 963174311
Timothy Fountain, 963485321
Chris Riggins, 683349973
Keith Paredes, 599827060
Jonathan Blount, 823336952
Justin Willson, 526105957
Jared Sykes, 159702334
Michael Gomez, 662842840
Scott Macduff, 777019666
John Lowe, 981370058
John Behr, 444782897
Olive Bradford, 385246284
Robert Weaver, 176307813
Angela Daniels, 880218234
Luanne Blair, 978056547
Hilary Rittinger, 162185542
Patricia Franklin, 603483028
Josephine Stockton, 158307841
